fb_uid	label_vax	name	category	fan_count	is_unclaimed	verification_status	link	posts.data.created_time	location.city	location.street	location.country	location.longitude	location.latitude	location.located_in	location.state	location.zip	concat.geography	capture_timestamp
1456848161216201	new_neutral	Global Vaccination Awareness Day 11 April 2019	Community	422	FALSE	not_verified	https://www.facebook.com/Global-Vaccination-Awareness-Day-11-April-2019-1456848161216201/	2019-10-03T21:33:36Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:42Z
1457003154552232	new_neutral	ตับลำไส้ ใกล้หมอ	Community	7765	FALSE	not_verified	https://www.facebook.com/liverforyou/	2019-10-03T10:12:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:43Z
1460214614304232	new_neutral	Afectadas mexico Vacuna Papiloma humano	Cause	58222	FALSE	not_verified	https://www.facebook.com/AVPHMEX/	2019-10-04T19:01:21Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:45Z
146047165432207	new_neutral	"Support ""WTF?""(Where's the Funding) for Lung Cancer? Campaign"	Cause	372	FALSE	not_verified	http://www.causes.com/causes/402351	2012-03-13T20:47:42Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:47Z
146273698771986	new_neutral	Abolish Human Abortion	Community	64443	FALSE	not_verified	https://www.facebook.com/AbolishHumanAbortion/	2019-10-05T00:31:24Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:48Z
1464505000427746	new_neutral	The Dish On Healing	Community	1111	FALSE	not_verified	https://www.facebook.com/thedishonhealing/	2019-10-01T15:29:16Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:50Z
147136865339836	new_neutral	Seeds of Deception	Community	658	FALSE	not_verified	https://www.facebook.com/SeedsOfDeception/	2017-08-12T16:50:35Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:52Z
1472258472998289	new_neutral	Chemtrails New Haven	Community	182	FALSE	not_verified	https://www.facebook.com/ChemtrailsNewHaven/	2018-10-19T20:39:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:53Z
1472473846332937	new_neutral	Dreams of a Beautiful Butta'fly: Ja'Liyah's Light	Cause	1009	FALSE	not_verified	https://www.facebook.com/ButtaflyaDreams/	2018-11-30T22:16:51Z	Memphis	3617 Lowbranch Drive #2	United States	NA	NA	NA	NA	38116	NA	2019-10-05T09:32:55Z
1472513649691063	new_neutral	Bought   The Movie    Truth about Vaccines	Community	1850	FALSE	not_verified	https://www.facebook.com/vaccinevideos/	2018-02-01T04:53:48Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:57Z
147532182039761	new_neutral	Mo & Ana Collection	Shopping & Retail	66691	FALSE	not_verified	https://www.facebook.com/moandana/	2019-07-18T12:42:48Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:32:59Z
1475371489151561	new_neutral	Indiana for Medical Freedom	Community	1645	FALSE	not_verified	https://www.facebook.com/IndianaforMedicalFreedom/	2019-10-04T12:34:57Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:01Z
1476684995884832	new_neutral	Team TMR	Community	2723	FALSE	not_verified	https://www.facebook.com/teamtmr/	2017-04-25T12:40:07Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:02Z
147785125333252	new_neutral	DARK Chocolate Nourishes	Community	265	FALSE	not_verified	https://www.facebook.com/DARK-Chocolate-Nourishes-147785125333252/	2014-07-15T23:17:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:04Z
147933918660702	new_neutral	Fluoride Free Australia	Community	9200	FALSE	not_verified	https://www.facebook.com/fluoridefreeaustralia/	2019-10-04T21:11:12Z	NA	NA	NA	149.7656	-25.79989	NA	NA	NA	NA	2019-10-05T09:33:06Z
1480227895522362	new_neutral	Vaccine reactions and damage Posted	Community	847	FALSE	not_verified	https://www.facebook.com/Vaccine-reactions-and-damage-Posted-1480227895522362/	2014-04-13T02:14:24Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:07Z
148028455210137	new_neutral	Liberty	Community	65259	FALSE	not_verified	https://www.facebook.com/libertymovement/	2019-09-16T19:09:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:09Z
1484601615152884	new_neutral	Thug Health	Community	2307	FALSE	not_verified	https://www.facebook.com/thughealth/	2016-01-22T23:30:45Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:11Z
1485654141655627	new_neutral	World Association for Vaccine Education	Community	1239	FALSE	not_verified	https://www.facebook.com/vaccineeducation/	2016-07-13T11:09:32Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:12Z
1486290905000962	new_neutral	Natural Nana	Community	11633	FALSE	not_verified	https://www.facebook.com/natural.nana/	2019-10-04T23:49:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:14Z
148897491817200	new_neutral	Why I am going Non-GMO	Community	15775	FALSE	not_verified	https://www.facebook.com/Why-I-am-going-Non-GMO-148897491817200/	2015-07-29T16:50:43Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:17Z
1488996798053123	new_neutral	Climate Change And Environmental Researches	Community	3711	FALSE	not_verified	https://www.facebook.com/AAGH2017/	2019-09-20T08:44:05Z	Jordan	Amman	Serbia	NA	NA	NA	NA	11190	NA	2019-10-05T09:33:18Z
1489536034620121	new_neutral	Andrea Klooster - Norwex Independent Sales Consultant	Community	91	FALSE	not_verified	https://www.facebook.com/AndreaKloosterWaterWorks/	2019-09-09T18:49:19Z	Ann Arbor	NA	United States	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:20Z
149057091801862	new_neutral	Best Practices in Homeopathy	Community	1031	FALSE	not_verified	https://www.facebook.com/HomeopathyBestPractice/	2019-09-25T13:55:03Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:22Z
149714221724236	new_neutral	WTF? 4 Lung Cancer	Cause	41	FALSE	not_verified	http://twibbon.com/cause/WTF-4-Lung-Cancer-2/facebook	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:24Z
1499234456973392	new_neutral	GeoEngineering Issues	Community	793	FALSE	not_verified	https://www.facebook.com/GeoEngineeringIssues/	2019-03-30T23:06:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:26Z
149923798440358	new_neutral	Autism Cannabis Club	Community	4998	FALSE	not_verified	https://www.facebook.com/ACCHolland/	2018-08-27T20:17:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:27Z
1499340710279889	new_neutral	Say No to Vaccinating Your Baby- Mimi Cruz	Community	17	FALSE	not_verified	https://www.facebook.com/Say-No-to-Vaccinating-Your-Baby-Mimi-Cruz-1499340710279889/	2018-11-19T05:20:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:29Z
1500181840282971	new_neutral	Larimer County Immunization Coalition	Community	136	FALSE	not_verified	https://www.facebook.com/LarimerCountyImmunizationCoalition/	2018-05-18T18:21:36Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:31Z
150446678356811	new_neutral	Emmitt's Place	Nonprofit Organization	37071	FALSE	not_verified	https://www.facebook.com/EmmittsPlace/	2019-10-05T02:58:16Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:33Z
1506813839611097	new_neutral	Sacred Earth	Community	294896	FALSE	not_verified	https://www.facebook.com/Cymbiotika/	2019-10-05T00:52:12Z	Escondido	NA	United States	-117.2461	32.62087	NA	NA	NA	NA	2019-10-05T09:33:35Z
150691491651850	new_neutral	New Haven City Hall	Community	3513	FALSE	not_verified	https://www.facebook.com/CityofNewHaven/	2019-10-04T22:15:23Z	New Haven	NA	United States	-72.92422	41.3072	NA	NA	NA	NA	2019-10-05T09:33:36Z
1510531909245192	new_neutral	The Outliers	Community	1388	FALSE	not_verified	https://www.facebook.com/The-Outliers-1510531909245192/	2019-10-04T21:18:32Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:38Z
1512350322319948	new_neutral	The People Against Fluoride	Cause	2928	FALSE	not_verified	https://www.facebook.com/peopleagainstfluoride/	2019-08-28T21:03:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:40Z
151506018306557	new_neutral	Target HIV: HRSA's Ryan White HIV AIDS Program	Community	338	FALSE	not_verified	https://www.facebook.com/TARGETHIV/	2019-10-04T21:19:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:41Z
151672184870755	new_neutral	South African SDI Alliance	Community	2685	FALSE	not_verified	https://www.facebook.com/SA.SDI.Alliance/	2019-10-02T14:33:27Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:43Z
1518383711757044	new_neutral	Vaccinate Michigan	Community	449	FALSE	not_verified	https://www.facebook.com/vaccinatemichigan/	2017-10-14T01:44:21Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:45Z
152203194847226	new_neutral	Autism Through Jacob's Eyes	Community	1567	FALSE	not_verified	https://www.facebook.com/Autism-Through-Jacobs-Eyes-152203194847226/	2017-04-04T04:29:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:47Z
1523821094568216	new_neutral	SkyWatchers	Community	278	FALSE	not_verified	https://www.facebook.com/SkyWatchers-1523821094568216/	2019-06-19T01:47:56Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:49Z
1529074527325161	new_neutral	Doctor Woo	Community	3138	FALSE	not_verified	https://www.facebook.com/shillinlikeavillain/	2019-09-10T13:24:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:50Z
153365191452451	new_neutral	1st Maitland Scouts	Community	21	FALSE	not_verified	https://www.facebook.com/1stMaitlandScouts/	2019-03-21T16:43:38Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:52Z
1535278176696354	new_neutral	Sovereign Seeds-Standing together for a GMO Free planet	Community	1289	FALSE	not_verified	https://www.facebook.com/SovereignSeeds/	2019-07-03T14:58:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:54Z
1536535199957299	new_neutral	Helping joe	Community	30	FALSE	not_verified	https://www.facebook.com/yakeshmurray/	2019-09-28T11:19:29Z	Worcester	NA	United Kingdom	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:57Z
153720077983211	new_neutral	London School of Hygiene and Tropical Medicine	Community	269	FALSE	not_verified	https://www.facebook.com/London-School-of-Hygiene-and-Tropical-Medicine-153720077983211/	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:33:59Z
1538069823113037	new_neutral	Hertfordshire Sky Watch GeoEngineering	Community	1231	FALSE	not_verified	https://www.facebook.com/hertfordshireskywatch/	2019-07-15T20:45:49Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:01Z
153812717984472	new_neutral	Buy4.com	Cause	4249	FALSE	not_verified	https://www.facebook.com/buy4dotcom/	2014-07-07T14:57:21Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:02Z
1541175066170435	new_neutral	Educatebefore Youvaccinate	Cause	2964	FALSE	not_verified	https://www.facebook.com/Educatebefore-Youvaccinate-1541175066170435/	2019-04-27T14:52:03Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:04Z
154194451311197	new_neutral	Every Piece Counts for Autism Awareness	Community	1230	FALSE	not_verified	https://www.facebook.com/everypiececounts/	2012-04-09T21:11:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:06Z
154468647938561	new_neutral	Living with Common Sense	Community	7996	FALSE	not_verified	https://www.facebook.com/livingwithcommonsense/	2019-10-04T13:53:54Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:08Z
1551544728428225	new_neutral	Autism Warriors Against Climate Modification and Manipulation	Community	234	FALSE	not_verified	https://www.facebook.com/Autism-Warriors-Against-Climate-Modification-and-Manipulation-1551544728428225/	2019-04-24T14:15:18Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:10Z
155506537818057	new_neutral	ISI-Society	Community	175	FALSE	not_verified	https://www.facebook.com/ISI-Society-155506537818057/	2011-08-19T16:25:48Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:11Z
155758524447016	new_neutral	Global Trends	Community	39347	FALSE	not_verified	https://www.facebook.com/trendingtheplanet/	2019-10-05T09:22:22Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:13Z
156003164496912	new_neutral	Our Enemy the FDA	Community	30560	FALSE	not_verified	https://www.facebook.com/Our-Enemy-the-FDA-156003164496912/	2019-06-16T07:04:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:15Z
1561335957440623	new_neutral	Refutations to Anti-Nuclear Memes	Community	37296	FALSE	not_verified	https://www.facebook.com/R2ANM/	2019-10-04T21:56:47Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:47Z
156137424435915	new_neutral	Free Human Beings on their Natural Planet Earth	Community	3712	FALSE	not_verified	https://www.facebook.com/Free-Human-Beings-on-their-Natural-Planet-Earth-156137424435915/	2018-03-06T17:44:33Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:49Z
1561712527460403	new_neutral	Everyday Colorado: Share stories about your environment and health in CO	Community	50	FALSE	not_verified	https://www.facebook.com/everydaycolorado/	2018-04-22T12:47:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:50Z
156184011112908	new_neutral	Friends of the GCARC	Community	3024	FALSE	not_verified	https://www.facebook.com/GCASAdoption/	2019-10-02T23:31:20Z	Texas City	3412 Loop 197 North	United States	-94.9487	29.40883	NA	NA	77590	NA	2019-10-05T09:34:52Z
156184601095149	new_neutral	Rescued! Is My Favorite Breed.	Community	200829	FALSE	not_verified	https://www.facebook.com/RescuedIsMyFavoriteBreed/	2019-10-04T21:34:02Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:54Z
1564379720484684	new_neutral	Tous ensemble contre le cancer	Community	23722	FALSE	not_verified	https://www.facebook.com/ecoutecancerfrance/	2019-10-04T04:55:55Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:55Z
156917381084863	new_neutral	Nourishing Ourselves	Community	15301	FALSE	not_verified	https://www.facebook.com/nourishingourselves/	2019-09-02T00:14:22Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:57Z
157162021099778	new_neutral	Learn how to Think	Community	48514	FALSE	not_verified	https://www.facebook.com/LearnhowtoThink/	2019-10-01T19:02:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:34:59Z
157233391281965	new_neutral	I Wanna Be A Shillionaire	Community	320	FALSE	not_verified	https://www.facebook.com/IWannaBeAShillionaire/	2015-11-18T19:43:48Z	Shillingstone	1 Shill Street	United Kingdom	NA	NA	NA	NA	SH1 LL1	NA	2019-10-05T09:35:00Z
1572605193045445	new_neutral	The Vaccine-Friendly Plan	Community	21934	FALSE	not_verified	https://www.facebook.com/TheVaccineFriendlyPlan/	2019-10-05T04:51:23Z	Portland	11790 SW Barnes Rd Suite 140	United States	-122.7984	45.51751	NA	NA	97225	NA	2019-10-05T09:35:02Z
1573250799594131	new_neutral	Vax Advocacy	Community	602	FALSE	not_verified	https://www.facebook.com/vaxadvocacy/	2018-05-31T17:09:05Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:04Z
1577522535843225	new_neutral	Dorit Reiss Fan Club	Community	162	FALSE	not_verified	https://www.facebook.com/vaccineanalprobe/	2015-03-09T17:42:18Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:06Z
158127984299049	new_neutral	Galveston County Furry Kids Need Homes	Community	471	FALSE	not_verified	https://www.facebook.com/Galveston-County-Furry-Kids-Need-Homes-158127984299049/	2019-09-04T04:17:48Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:07Z
1587498108205365	new_neutral	Gardasil Cervarix HPV Vaccine	Community	923	FALSE	not_verified	https://www.facebook.com/Gardasil-Cervarix-HPV-Vaccine-1587498108205365/	2018-12-20T14:34:48Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:09Z
158993287482248	new_neutral	Siblings of Autistic Kids	Cause	6036	FALSE	not_verified	https://www.facebook.com/SiblingsofAutisticKids/	2018-08-22T23:59:04Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:11Z
1592948347645625	new_neutral	Safeguard with Gardasil	Community	96	FALSE	not_verified	https://www.facebook.com/safeguardwithgardasil/	2015-07-18T00:56:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:12Z
1596632227291451	new_neutral	Swine Babe	Community	2115	FALSE	not_verified	https://www.facebook.com/SwineBabe/	2016-08-29T13:05:21Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:14Z
1599324306978165	new_neutral	cordclamping.org	Community	3044	FALSE	not_verified	https://www.facebook.com/cordclampingdotorg/	2019-09-30T14:13:49Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:16Z
1601924500059669	new_neutral	Ithaca is Immunized	Community	362	FALSE	not_verified	https://www.facebook.com/ithacaisimmunized/	2019-10-05T02:44:27Z	Ithaca	NA	United States	NA	NA	NA	NA	14850	NA	2019-10-05T09:35:18Z
1603691353201554	new_neutral	Parental Rights Advocates of North Carolina	Community	1497	FALSE	not_verified	https://www.facebook.com/Parental-Rights-Advocates-of-North-Carolina-1603691353201554/	2019-04-12T22:34:38Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:19Z
1605017253149495	new_neutral	Bring Vaxxed to Denmark	Community	595	FALSE	not_verified	https://www.facebook.com/Bring-Vaxxed-to-Denmark-1605017253149495/	2019-08-27T17:00:14Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:21Z
1605857029647350	new_neutral	Hepatos Zagreb	Community	3425	FALSE	not_verified	https://www.facebook.com/Hepatos.Zagreb/	2019-10-05T07:14:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:23Z
1607202069562637	new_neutral	The Bullshit Detector	Community	8288	FALSE	not_verified	https://www.facebook.com/thebullshitdetector/	2019-09-25T02:40:15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:25Z
1610456515847253	new_neutral	Anonymous Autism	Community	2529	FALSE	not_verified	https://www.facebook.com/AnonAutism/	2019-10-04T04:53:40Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:26Z
161179947363408	new_neutral	All Trials	Community	4401	FALSE	not_verified	https://www.facebook.com/alltrials/	2019-03-13T11:54:27Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:28Z
1614123092232663	new_neutral	Vax-12	Community	57	FALSE	not_verified	https://www.facebook.com/vax12/	2018-05-10T21:07:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:30Z
1615772955309679	new_neutral	Because autism ain't a tragic event	Community	773	FALSE	not_verified	https://www.facebook.com/BAAATE/	2018-07-28T20:29:59Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:31Z
161667147184290	new_neutral	License Naturopathic Medicine In New York State	Community	1374	FALSE	not_verified	https://www.facebook.com/NDS4NYS/	2019-02-21T04:07:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:33Z
161670213875978	new_neutral	Fundació Clínic per la Recerca Biomèdica	Community	182	FALSE	not_verified	https://www.facebook.com/Fundació-Clínic-per-la-Recerca-Biomèdica-161670213875978/	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:35Z
1619535241651560	new_neutral	Parents Need Answers	Community	76	FALSE	not_verified	https://www.facebook.com/parentsneedanswers/	2015-10-28T04:28:38Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:36Z
162328797267959	new_neutral	AntiCorporatism.com: The Right to Refuse Amendment to the US Constitution	Community	203	FALSE	not_verified	https://www.facebook.com/AntiCorporatism/	2019-10-05T06:10:07Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:38Z
1624573921113483	new_neutral	Vaccines Global News SA	Community	195	FALSE	not_verified	https://www.facebook.com/Vaccines-Global-News-SA-1624573921113483/	2018-04-10T13:11:26Z	Cape Town	NA	South Africa	NA	NA	NA	NA	7441	NA	2019-10-05T09:35:40Z
162481637147757	new_neutral	We Can End AIDS	Community	836	FALSE	not_verified	https://www.facebook.com/wecanendaids/	2019-09-23T22:25:45Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:42Z
162611127232398	new_neutral	Autism Spectrum Support Unite	Community	78	FALSE	not_verified	https://www.facebook.com/AutismSpectrumSupport/	2013-09-10T01:50:19Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:43Z
162611237243247	new_neutral	Norge mot GMO - Oljefondet ut av Monsanto	Community	6112	FALSE	not_verified	https://www.facebook.com/NorgeMotGmo/	2019-10-03T10:38:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:46Z
1627503474186395	new_neutral	Scientific Tidbits	Community	2685	FALSE	not_verified	https://www.facebook.com/scientifictidbits/	2018-03-17T00:30:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:48Z
1628473224033379	new_neutral	Know the Vax	Community	32316	FALSE	not_verified	https://www.facebook.com/knowthevax/	2019-09-20T01:29:32Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:50Z
1632383726981728	new_neutral	Geoengineering of the 'Great' Northwest	Community	507	FALSE	not_verified	https://www.facebook.com/GeoengineeringoftheGreatNorthwest/	2019-09-30T07:50:51Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:51Z
1634337416803260	new_neutral	Pueblo Creyente De Simojovel	Community	948	FALSE	not_verified	https://www.facebook.com/pueblocreyentesimojovel/	2017-06-16T02:57:43Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:53Z
1634898580090437	new_neutral	The Washington State Fathers' Rights Movement	Cause	129105	FALSE	not_verified	https://www.facebook.com/TFRMWA/	2019-10-05T08:00:10Z	Richland	P.O. Box 2004	United States	-119.275	46.267	NA	NA	99352	NA	2019-10-05T09:35:57Z
1635027373415050	new_neutral	Keep Dr. Pan	Community	2958	NA	NA	NA	2017-01-12T16:17:37Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-03-01T12:00:00Z
163576447051090	new_neutral	Autism Is Not The Boss of Me	Community	447	FALSE	not_verified	https://www.facebook.com/Autism-Is-Not-The-Boss-of-Me-163576447051090/	2019-05-30T22:24:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:35:59Z
163602010424505	new_neutral	Label It Yourself	Community	21020	FALSE	not_verified	https://www.facebook.com/LabelitYourself/	2013-09-10T04:10:32Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:00Z
1636451416622421	new_neutral	Earth Based Mom Blog	Community	4328	FALSE	not_verified	https://www.facebook.com/earthmomblog/	2019-07-01T22:05:54Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:02Z
163735987107605	new_neutral	I fucking hate pseudoscience	Community	223305	FALSE	not_verified	https://www.facebook.com/hatepseudoscience/	2019-10-04T02:57:58Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:04Z
1637390663165871	new_neutral	United Against Vaccination	Community	1551	FALSE	not_verified	https://www.facebook.com/UnitedAgainstVaccination/	2019-09-18T15:35:37Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:06Z
164194657274796	new_neutral	Информације & Eдукацијa	Community	3509	FALSE	not_verified	https://www.facebook.com/Информације-Eдукацијa-164194657274796/	2019-10-05T07:26:35Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:08Z
1649358508703841	new_neutral	Doctor Bullies	Community	60	NA	NA	NA	2018-03-24T14:05:46Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-03-01T12:00:00Z
1651634065124193	new_neutral	Life With Medical Disorders	Community	17787	FALSE	not_verified	https://www.facebook.com/Life-With-Medical-Disorders-1651634065124193/	2015-10-15T22:53:48Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:10Z
1651772325153310	new_neutral	Know The Risk	Community	1457	FALSE	not_verified	https://www.facebook.com/knowtherisk/	2019-04-28T13:25:20Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:12Z
1652535184985689	new_neutral	Gardasil Stories	Community	191	FALSE	not_verified	https://www.facebook.com/Gardasil-Stories-1652535184985689/	2019-08-13T07:05:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:14Z
165284543530775	new_neutral	We can end abortion	Community	594821	FALSE	not_verified	https://www.facebook.com/We-can-end-abortion-165284543530775/	2019-10-05T03:27:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:16Z
1657879554437222	new_neutral	Sheeple	Community	38348	FALSE	not_verified	https://www.facebook.com/allthesesheeple/	2019-09-29T20:06:02Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:18Z
1657927727772735	new_neutral	California Democrats for Vaccine Safety & Choice	Community	66	FALSE	not_verified	https://www.facebook.com/californiademocratsforvaccinechoice/	2016-03-06T23:57:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:19Z
1657968304435936	new_neutral	Landsforeningen Hpv-bivirkningsramte	Community	8094	FALSE	not_verified	https://www.facebook.com/HPVbivirkningsramte.dk/	2019-09-14T23:22:19Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:21Z
165801456790697	new_neutral	Police State USA: Land of the Checkpoints	Community	126722	FALSE	not_verified	https://www.facebook.com/PoliceStateUSA/	2019-09-27T18:32:48Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:23Z
1662133347376898	new_neutral	Meet Aluminum Research	Community	1870	FALSE	not_verified	https://www.facebook.com/MeetAluminumResearch/	2016-12-23T18:10:35Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:24Z
166242886767623	new_neutral	Maryland Families for Safe Birth	Cause	1536	FALSE	not_verified	https://www.facebook.com/MarylandFamiliesForSafeBirth/	2019-10-04T17:35:04Z	Boonsboro	PO Box 203	United States	NA	NA	NA	NA	21713-0203	NA	2019-10-05T09:36:26Z
1662474057309044	new_neutral	Autistic Not Weird	Community	109846	FALSE	not_verified	https://www.facebook.com/autisticnotweird/	2019-10-04T17:00:02Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-05T09:36:28Z
